Variavel_1,Variavel_2,Pearson_r
prs_hot_sa_saf_a_in_aph_outl_kpa,t_bfbp_b_inlet_temperature_adegc,0.9648719260094711
t_bfbp_b_inlet_temperature_adegc,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9648719260094711
status_operacao,furnace_bed_temp_10_12_sel_adegc,0.9647362550649121
furnace_bed_temp_10_12_sel_adegc,status_operacao,0.9647362550649121
total_air_flow_knm3_h,pressure_of_sa_fan_b_outlet_kpa,0.964586833250735
pressure_of_sa_fan_b_outlet_kpa,total_air_flow_knm3_h,0.964586833250735
t_bfbp_b_inlet_temperature_adegc,pressure_of_furnace_b_lower_kpa,0.964466638154774
pressure_of_furnace_b_lower_kpa,t_bfbp_b_inlet_temperature_adegc,0.964466638154774
porcentagem_de_ar_primario_,total_air_flow_knm3_h,0.9643725145625225
total_air_flow_knm3_h,porcentagem_de_ar_primario_,0.9643725145625225
total_air_flow_knm3_h,status_operacao,0.9642944883135789
status_operacao,total_air_flow_knm3_h,0.9642944883135789
u_valve_c_inlet_static_prs_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9642848164155281
prs_of_hpfa_fan_c_outlet_head_kpa,u_valve_c_inlet_static_prs_kpa,0.9642848164155281
flw_of_cnd_water_before_dea_t_h,te_of_hot_pri_air_in_aph_outl_adegc,0.9641768648798479
te_of_hot_pri_air_in_aph_outl_adegc,flw_of_cnd_water_before_dea_t_h,0.9641768648798479
total_fuel_flow_t_h,esp_comb_with_ff_b_outl_temp_adegc,0.9641724079986437
esp_comb_with_ff_b_outl_temp_adegc,total_fuel_flow_t_h,0.9641724079986437
differential_prs_of_furnace_a_kpa,t_bfbp_b_inlet_temperature_adegc,0.9640052831278856
t_bfbp_b_inlet_temperature_adegc,differential_prs_of_furnace_a_kpa,0.9640052831278856
main_steam_flow_sel_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9639017298448352
te_of_gas_in_ecmz_side_a_outl_adegc,main_steam_flow_sel_t_h,0.9639017298448352
main_steam_flow_sel_t_h,furnace_bed_temp_4_6_sel_adegc,0.9636373468460372
furnace_bed_temp_4_6_sel_adegc,main_steam_flow_sel_t_h,0.9636373468460372
furnace_bed_temp_13_15_sel_adegc,main_steam_flow_sel_t_h,0.963488603766093
main_steam_flow_sel_t_h,furnace_bed_temp_13_15_sel_adegc,0.963488603766093
te_no_7_hp_heater_ol_feed_wtr_adegc,furnace_bed_temp_1_3_sel_adegc,0.963375802539744
furnace_bed_temp_1_3_sel_adegc,te_no_7_hp_heater_ol_feed_wtr_adegc,0.963375802539744
lms_pdr_bin_flud_blwr_ol_prs_kpa,deaerator_pressure_mpa,0.9631778747436601
deaerator_pressure_mpa,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9631778747436601
prs_of_gas_in_aph_outlet_kpa,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9630824542328322
lms_pdr_bin_flud_blwr_ol_prs_kpa,prs_of_gas_in_aph_outlet_kpa,0.9630824542328322
prs_of_hpfa_fan_c_outlet_head_kpa,hot_reheat_steam_pressure_mpa,0.9628426522928734
hot_reheat_steam_pressure_mpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9628426522928734
temp_of_cnd_water_of_dea_inl_adegc,unit_actual_mw,0.9626967811289102
unit_actual_mw,temp_of_cnd_water_of_dea_inl_adegc,0.9626967811289102
u_valve_a_inlet_static_prs_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,0.9623736628870623
prs_of_gas_in_ltr_side_b_outl_kpa,u_valve_a_inlet_static_prs_kpa,0.9623736628870623
coal_perc_do_ar_total_,t_bfbp_b_inlet_temperature_adegc,0.962209888435928
t_bfbp_b_inlet_temperature_adegc,coal_perc_do_ar_total_,0.962209888435928
prs_of_gas_in_ltr_side_a_inlet_kpa,t_bfbp_b_inlet_temperature_adegc,0.9621980806203716
t_bfbp_b_inlet_temperature_adegc,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9621980806203716
furnace_bed_temp_13_15_sel_adegc,status_operacao,0.9616438243035698
status_operacao,furnace_bed_temp_13_15_sel_adegc,0.9616438243035698
prs_of_hpfa_fan_c_outlet_head_kpa,deaerator_pressure_mpa,0.9615378709890132
deaerator_pressure_mpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9615378709890132
temp_of_4_lph_outl_wtr_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9614364645070905
pressure_of_sa_fan_b_outlet_kpa,temp_of_4_lph_outl_wtr_adegc,0.9614364645070905
prs_of_gas_in_ltr_side_b_inlet_kpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9613667843721952
prs_of_hpfa_fan_outl_head_pipe_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9613667843721952
prs_air_in_stm_aph_paf_a_outl_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9612425135102587
te_no_6_hp_heater_ol_feed_wtr_adegc,prs_air_in_stm_aph_paf_a_outl_kpa,0.9612425135102587
prs_of_hpfa_fan_outl_head_pipe_kpa,u_valve_c_inlet_static_prs_kpa,0.9610040124824224
u_valve_c_inlet_static_prs_kpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9610040124824224
deaerator_pressure_mpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9609250610408908
prs_of_hpfa_fan_outl_head_pipe_kpa,deaerator_pressure_mpa,0.9609250610408908
flw_of_cnd_water_before_dea_t_h,miain_steam_temperature_adegc,0.9605830262921095
miain_steam_temperature_adegc,flw_of_cnd_water_before_dea_t_h,0.9605830262921095
temp_of_gas_in_ltr_side_b_outl_adegc,flw_of_cnd_water_before_dea_t_h,0.9605117732330951
flw_of_cnd_water_before_dea_t_h,temp_of_gas_in_ltr_side_b_outl_adegc,0.9605117732330951
furnace_bed_temp_1_3_sel_adegc,main_steam_flow_sel_t_h,0.9602288365343973
main_steam_flow_sel_t_h,furnace_bed_temp_1_3_sel_adegc,0.9602288365343973
te_no_7_hp_heater_ol_feed_wtr_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9602282007823705
te_no_6_hp_heater_ol_feed_wtr_adegc,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9602282007823705
flw_total_b_t_h,flw_output_of_belt_coal_fdr_b4_t_h,0.9601783908707079
flw_output_of_belt_coal_fdr_b4_t_h,flw_total_b_t_h,0.9601783908707079
prs_of_condensate_pump_b_outl_mpa,prs_of_gas_in_aph_outlet_kpa,0.9598706948852712
prs_of_gas_in_aph_outlet_kpa,prs_of_condensate_pump_b_outl_mpa,0.9598706948852712
flw_total_b_t_h,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9598364181193899
te_no_8_hp_heater_ol_feed_wtr_adegc,flw_total_b_t_h,0.9598364181193899
main_steam_flow_sel_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9598055741534427
prs_air_in_stm_aph_paf_b_outl_kpa,main_steam_flow_sel_t_h,0.9598055741534427
temperature_of_cyclone_c_inlet_adegc,pressure_of_furnace_b_medium_pa,0.9596067775121444
pressure_of_furnace_b_medium_pa,temperature_of_cyclone_c_inlet_adegc,0.9596067775121444
flw_total_b_t_h,total_air_flow_knm3_h,0.9595081917083528
total_air_flow_knm3_h,flw_total_b_t_h,0.9595081917083528
te_of_gas_in_ecmz_side_b_outl_adegc,unit_actual_mw,0.9592864008311238
unit_actual_mw,te_of_gas_in_ecmz_side_b_outl_adegc,0.9592864008311238
feed_water_flw_sel_t_h,temperature_of_cyclone_c_inlet_adegc,0.9592549117515823
temperature_of_cyclone_c_inlet_adegc,feed_water_flw_sel_t_h,0.9592549117515823
unit_actual_mw,hot_reheat_steam_temperature_1_adegc,0.9591798626406878
hot_reheat_steam_temperature_1_adegc,unit_actual_mw,0.9591798626406878
prs_of_hpfa_fan_outl_head_pipe_kpa,hot_reheat_steam_pressure_mpa,0.9591736433649195
hot_reheat_steam_pressure_mpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9591736433649195
hot_reheat_steam_pressure_mpa,prs_of_condensate_pump_b_outl_mpa,0.9591113487412648
prs_of_condensate_pump_b_outl_mpa,hot_reheat_steam_pressure_mpa,0.9591113487412648
unit_actual_mw,miain_steam_temperature_adegc,0.9590901401993899
miain_steam_temperature_adegc,unit_actual_mw,0.9590901401993899
prs_air_in_stm_aph_paf_b_outl_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9588676821915879
te_no_8_hp_heater_ol_feed_wtr_adegc,prs_air_in_stm_aph_paf_b_outl_kpa,0.9588676821915879
unit_actual_mw,flw_of_cnd_water_before_dea_t_h,0.9588094587872759
flw_of_cnd_water_before_dea_t_h,unit_actual_mw,0.9588094587872759
pressure_of_furnace_b_medium_pa,temp_of_gas_in_ltr_side_b_inl_adegc,0.9587885320835919
temp_of_gas_in_ltr_side_b_inl_adegc,pressure_of_furnace_b_medium_pa,0.9587885320835919
prs_of_hpfa_fan_c_outlet_head_kpa,prs_of_condensate_pump_b_outl_mpa,0.9587307697922506
prs_of_condensate_pump_b_outl_mpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9587307697922506
unit_actual_mw,te_of_hot_pri_air_in_aph_outl_adegc,0.9587044678470529
te_of_hot_pri_air_in_aph_outl_adegc,unit_actual_mw,0.9587044678470529
feed_water_flw_sel_t_h,temp_of_gas_in_ltr_side_b_inl_adegc,0.9585684663766545
temp_of_gas_in_ltr_side_b_inl_adegc,feed_water_flw_sel_t_h,0.9585684663766545
temp_of_4_lph_outl_wtr_adegc,main_steam_flow_sel_t_h,0.9585509825435387
main_steam_flow_sel_t_h,temp_of_4_lph_outl_wtr_adegc,0.9585509825435387
temp_1_of_furnace_a_inner_adegc,pressure_of_furnace_b_medium_pa,0.9584228433502564
pressure_of_furnace_b_medium_pa,temp_1_of_furnace_a_inner_adegc,0.9584228433502564
flw_total_b_t_h,temp_1_of_furnace_b_inner_adegc,0.9583573659563076
temp_1_of_furnace_b_inner_adegc,flw_total_b_t_h,0.9583573659563076
feed_water_flw_sel_t_h,total_fuel_flow_t_h,0.958349801271095
total_fuel_flow_t_h,feed_water_flw_sel_t_h,0.958349801271095
temp_1_of_furnace_a_inner_adegc,feed_water_flw_sel_t_h,0.9582989611607934
feed_water_flw_sel_t_h,temp_1_of_furnace_a_inner_adegc,0.9582989611607934
furnace_bed_temp_16_18_sel_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9580361390778693
pressure_of_sa_fan_b_outlet_kpa,furnace_bed_temp_16_18_sel_adegc,0.9580361390778693
prs_of_hpfa_fan_outl_head_pipe_kpa,prs_of_gas_in_aph_outlet_kpa,0.9579972039510337
prs_of_gas_in_aph_outlet_kpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9579972039510337
flw_total_b_t_h,flw_output_of_belt_coal_fdr_b3_t_h,0.9577117226330344
flw_output_of_belt_coal_fdr_b3_t_h,flw_total_b_t_h,0.9577117226330344
te_of_gas_in_ecmz_side_a_outl_adegc,porcentagem_de_ar_primario_,0.9576558448442819
porcentagem_de_ar_primario_,te_of_gas_in_ecmz_side_a_outl_adegc,0.9576558448442819
feed_water_flw_sel_t_h,temp_of_cnd_water_of_dea_inl_adegc,0.9575811000768363
temp_of_cnd_water_of_dea_inl_adegc,feed_water_flw_sel_t_h,0.9575811000768363
u_valve_a_inlet_static_prs_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,0.9575567134009221
prs_of_gas_in_ecmz_side_b_outl_kpa,u_valve_a_inlet_static_prs_kpa,0.9575567134009221
temp_of_cnd_water_of_dea_inl_adegc,pressure_of_furnace_b_medium_pa,0.9573881776731216
pressure_of_furnace_b_medium_pa,temp_of_cnd_water_of_dea_inl_adegc,0.9573881776731216
flw_total_b_t_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.9571747220055506
temp_of_gas_in_ltr_side_a_outl_adegc,flw_total_b_t_h,0.9571747220055506
prs_air_in_stm_aph_paf_b_outl_kpa,pressure_3_of_furnace_bed_kpa,0.9569400384842953
pressure_3_of_furnace_bed_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,0.9569400384842953
prs_of_condensate_pump_b_outl_mpa,u_valve_c_inlet_static_prs_kpa,0.9568524123850737
u_valve_c_inlet_static_prs_kpa,prs_of_condensate_pump_b_outl_mpa,0.9568524123850737
porcentagem_de_ar_primario_,furnace_bed_temp_13_15_sel_adegc,0.9565922933785895
furnace_bed_temp_13_15_sel_adegc,porcentagem_de_ar_primario_,0.9565922933785895
furnace_bed_temp_7_9_sel_adegc,flw_total_b_t_h,0.9563905149003268
flw_total_b_t_h,furnace_bed_temp_7_9_sel_adegc,0.9563905149003268
total_air_flow_knm3_h,pressure_3_of_furnace_bed_kpa,0.9563638178510929
pressure_3_of_furnace_bed_kpa,total_air_flow_knm3_h,0.9563638178510929
temp_of_gas_in_ltr_side_a_outl_adegc,porcentagem_de_ar_primario_,0.9561946265866786
porcentagem_de_ar_primario_,temp_of_gas_in_ltr_side_a_outl_adegc,0.9561946265866786
temp_3_of_furnace_b_inner_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9561761138234652
pressure_of_sa_fan_b_outlet_kpa,temp_3_of_furnace_b_inner_adegc,0.9561761138234652
u_valve_a_inlet_static_prs_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,0.9560150433531317
esp_comb_with_ff_b_inl_prs_2_kpa,u_valve_a_inlet_static_prs_kpa,0.9560150433531317
prs_of_hpfa_fan_c_outlet_head_kpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9559592748043
prs_of_gas_in_ltr_side_a_inlet_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9559592748043
te_of_hot_pri_air_in_aph_outl_adegc,feed_water_flw_sel_t_h,0.9557438452381897
feed_water_flw_sel_t_h,te_of_hot_pri_air_in_aph_outl_adegc,0.9557438452381897
main_steam_pressure_mpa,id_fan_a_move_impeller_pos_fdb_,0.9556560936586775
id_fan_a_move_impeller_pos_fdb_,main_steam_pressure_mpa,0.9556560936586775
t_bfbp_b_inlet_temperature_adegc,o2_avg_,0.955590947019193
o2_avg_,t_bfbp_b_inlet_temperature_adegc,0.955590947019193
total_fuel_flow_t_h,temp_of_furnace_b_outl_adegc,0.9555593792682625
temp_of_furnace_b_outl_adegc,total_fuel_flow_t_h,0.9555593792682625
temp_of_gas_in_ltr_side_b_outl_adegc,feed_water_flw_sel_t_h,0.9554243689648645
feed_water_flw_sel_t_h,temp_of_gas_in_ltr_side_b_outl_adegc,0.9554243689648645
o2_avg_,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9552346242985301
lms_pdr_bin_flud_blwr_ol_prs_kpa,o2_avg_,0.9552346242985301
furnace_bed_temp_4_6_sel_adegc,flw_total_b_t_h,0.9551378358376315
flw_total_b_t_h,furnace_bed_temp_4_6_sel_adegc,0.9551378358376315
flw_of_cnd_water_before_dea_t_h,hot_reheat_steam_temperature_1_adegc,0.9550345668851457
hot_reheat_steam_temperature_1_adegc,flw_of_cnd_water_before_dea_t_h,0.9550345668851457
flw_total_a_t_h,temperature_of_cyclone_b_inlet_adegc,0.9549886858398713
temperature_of_cyclone_b_inlet_adegc,flw_total_a_t_h,0.9549886858398713
porcentagem_de_ar_primario_,furnace_bed_temp_10_12_sel_adegc,0.954959920255155
furnace_bed_temp_10_12_sel_adegc,porcentagem_de_ar_primario_,0.954959920255155
temp_of_furnace_a_outl_adegc,flw_total_a_t_h,0.9549127914274711
flw_total_a_t_h,temp_of_furnace_a_outl_adegc,0.9549127914274711
temp_1_of_furnace_b_inner_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9548891728027415
pressure_of_sa_fan_b_outlet_kpa,temp_1_of_furnace_b_inner_adegc,0.9548891728027415
te_no_7_hp_heater_ol_feed_wtr_adegc,prs_air_in_stm_aph_paf_b_outl_kpa,0.9548442084885377
prs_air_in_stm_aph_paf_b_outl_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9548442084885377
porcentagem_de_ar_primario_,furnace_bed_temp_4_6_sel_adegc,0.9548081004284762
furnace_bed_temp_4_6_sel_adegc,porcentagem_de_ar_primario_,0.9548081004284762
flw_total_c_t_h,temperature_of_cyclone_b_inlet_adegc,0.9546333902384126
temperature_of_cyclone_b_inlet_adegc,flw_total_c_t_h,0.9546333902384126
temp_of_gas_in_ltr_side_b_outl_adegc,pressure_of_furnace_b_medium_pa,0.9546057973792117
pressure_of_furnace_b_medium_pa,temp_of_gas_in_ltr_side_b_outl_adegc,0.9546057973792117
prs_of_hpfa_fan_c_outlet_head_kpa,differential_prs_of_furnace_a_kpa,0.9544707545930747
differential_prs_of_furnace_a_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9544707545930747
flw_total_c_t_h,temp_of_furnace_a_outl_adegc,0.9542494968797474
temp_of_furnace_a_outl_adegc,flw_total_c_t_h,0.9542494968797474
temperature_of_cyclone_a_inlet_adegc,flw_total_a_t_h,0.9541320860351427
flw_total_a_t_h,temperature_of_cyclone_a_inlet_adegc,0.9541320860351427
temp_of_3_lph_outl_wtr_adegc,feed_water_flw_sel_t_h,0.9540470471862026
feed_water_flw_sel_t_h,temp_of_3_lph_outl_wtr_adegc,0.9540470471862026
prs_of_hpfa_fan_c_outlet_head_kpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9540341665219834
prs_hot_sa_saf_a_in_aph_outl_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9540341665219834
esp_comb_with_ff_b_outl_temp_adegc,temp_of_cnd_pump_outl_header_adegc,0.9540298864677591
temp_of_cnd_pump_outl_header_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.9540298864677591
flw_output_of_belt_coal_fdr_b2_t_h,flw_total_b_t_h,0.9540210951918524
flw_total_b_t_h,flw_output_of_belt_coal_fdr_b2_t_h,0.9540210951918524
flw_total_a_t_h,temp_3_of_furnace_b_inner_adegc,0.9538745349479749
temp_3_of_furnace_b_inner_adegc,flw_total_a_t_h,0.9538745349479749
pressure_of_furnace_b_lower_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9537390555019591
prs_of_hpfa_fan_c_outlet_head_kpa,pressure_of_furnace_b_lower_kpa,0.9537390555019591
flw_total_b_t_h,furnace_bed_temp_1_3_sel_adegc,0.9537111053673414
furnace_bed_temp_1_3_sel_adegc,flw_total_b_t_h,0.9537111053673414
porcentagem_de_ar_primario_,furnace_bed_temp_7_9_sel_adegc,0.9535871245466955
furnace_bed_temp_7_9_sel_adegc,porcentagem_de_ar_primario_,0.9535871245466955
unit_actual_mw,pressure_of_furnace_b_medium_pa,0.9535687621773351
pressure_of_furnace_b_medium_pa,unit_actual_mw,0.9535687621773351
pressure_of_sa_fan_b_outlet_kpa,furnace_bed_temp_10_12_sel_adegc,0.9535472307176284
furnace_bed_temp_10_12_sel_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9535472307176284
porcentagem_de_ar_primario_,furnace_bed_temp_1_3_sel_adegc,0.9534512851398197
furnace_bed_temp_1_3_sel_adegc,porcentagem_de_ar_primario_,0.9534512851398197
temperature_of_cyclone_a_inlet_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9532939942140812
pressure_of_sa_fan_b_outlet_kpa,temperature_of_cyclone_a_inlet_adegc,0.9532939942140812
prs_of_hpfa_fan_c_outlet_head_kpa,coal_perc_do_ar_total_,0.9532828441329734
coal_perc_do_ar_total_,prs_of_hpfa_fan_c_outlet_head_kpa,0.9532828441329734
miain_steam_temperature_adegc,feed_water_flw_sel_t_h,0.9531884569637803
feed_water_flw_sel_t_h,miain_steam_temperature_adegc,0.9531884569637803
te_of_hot_pri_air_in_aph_outl_adegc,pressure_of_furnace_b_medium_pa,0.9531236883851457
pressure_of_furnace_b_medium_pa,te_of_hot_pri_air_in_aph_outl_adegc,0.9531236883851457
flw_output_of_belt_coal_fdr_c2_t_h,main_steam_flow_sel_t_h,0.9530851931868098
main_steam_flow_sel_t_h,flw_output_of_belt_coal_fdr_c2_t_h,0.9530851931868098
flw_of_cnd_water_before_dea_t_h,pressure_of_furnace_b_medium_pa,0.9530465368461013
pressure_of_furnace_b_medium_pa,flw_of_cnd_water_before_dea_t_h,0.9530465368461013
flw_total_a_t_h,temp_of_gas_in_ltr_side_a_inl_adegc,0.9526964358250509
temp_of_gas_in_ltr_side_a_inl_adegc,flw_total_a_t_h,0.9526964358250509
flw_total_c_t_h,flw_total_b_t_h,0.9526207555054363
flw_total_b_t_h,flw_total_c_t_h,0.9526207555054363
bed_temperature_average_adegc,te_of_gas_in_ecmz_side_b_outl_adegc,0.9525709922127762
te_of_gas_in_ecmz_side_b_outl_adegc,bed_temperature_average_adegc,0.9525709922127762
main_steam_flow_sel_t_h,flw_output_of_belt_coal_fdr_c1_t_h,0.9524882278695939
flw_output_of_belt_coal_fdr_c1_t_h,main_steam_flow_sel_t_h,0.9524882278695939
flw_total_c_t_h,status_operacao,0.9523884441449841
status_operacao,flw_total_c_t_h,0.9523884441449841
porcentagem_de_ar_primario_,furnace_bed_temp_16_18_sel_adegc,0.9523508948320393
furnace_bed_temp_16_18_sel_adegc,porcentagem_de_ar_primario_,0.9523508948320393
pressure_of_sa_fan_b_outlet_kpa,temperature_of_cyclone_b_inlet_adegc,0.9522932888821303
temperature_of_cyclone_b_inlet_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9522932888821303
main_steam_flow_sel_t_h,flw_output_of_belt_coal_fdr_a1_t_h,0.9522885779853271
flw_output_of_belt_coal_fdr_a1_t_h,main_steam_flow_sel_t_h,0.9522885779853271
temp_of_3_lph_outl_wtr_adegc,unit_actual_mw,0.9522851532875221
unit_actual_mw,temp_of_3_lph_outl_wtr_adegc,0.9522851532875221
cur_of_primary_air_fan_mtr_a_a,prs_air_in_stm_aph_paf_b_outl_kpa,0.9522742687493104
prs_air_in_stm_aph_paf_b_outl_kpa,cur_of_primary_air_fan_mtr_a_a,0.9522742687493104
u_valve_a_inlet_static_prs_kpa,esp_comb_with_ff_a_inl_prs_2_kpa,0.9522618805092536
esp_comb_with_ff_a_inl_prs_2_kpa,u_valve_a_inlet_static_prs_kpa,0.9522618805092536
temp_1_of_furnace_b_inner_adegc,porcentagem_de_ar_primario_,0.9522438615334053
porcentagem_de_ar_primario_,temp_1_of_furnace_b_inner_adegc,0.9522438615334053
temp_of_gas_in_ltr_side_b_outl_adegc,bed_temperature_average_adegc,0.9521675678158686
bed_temperature_average_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9521675678158686
temperature_of_cyclone_a_inlet_adegc,flw_total_c_t_h,0.952051789628251
flw_total_c_t_h,temperature_of_cyclone_a_inlet_adegc,0.952051789628251
feed_water_flw_sel_t_h,te_of_gas_in_ecmz_side_b_outl_adegc,0.9519967723315902
te_of_gas_in_ecmz_side_b_outl_adegc,feed_water_flw_sel_t_h,0.9519967723315902
hot_reheat_steam_temperature_1_adegc,feed_water_flw_sel_t_h,0.9519933507830255
feed_water_flw_sel_t_h,hot_reheat_steam_temperature_1_adegc,0.9519933507830255
esp_comb_with_ff_b_inl_prs_1_kpa,u_valve_a_inlet_static_prs_kpa,0.951954347892156
u_valve_a_inlet_static_prs_kpa,esp_comb_with_ff_b_inl_prs_1_kpa,0.951954347892156
temp_of_gas_in_ltr_side_a_inl_adegc,flw_total_c_t_h,0.9516318390233618
flw_total_c_t_h,temp_of_gas_in_ltr_side_a_inl_adegc,0.9516318390233618
o2_avg_,id_fan_a_move_impeller_pos_fdb_,0.9515928036547646
id_fan_a_move_impeller_pos_fdb_,o2_avg_,0.9515928036547646
temp_of_gas_in_ltr_side_a_inl_adegc,porcentagem_de_ar_primario_,0.9515018171507837
porcentagem_de_ar_primario_,temp_of_gas_in_ltr_side_a_inl_adegc,0.9515018171507837
pressure_of_sa_fan_b_outlet_kpa,temp_of_furnace_a_outl_adegc,0.9513282929142393
temp_of_furnace_a_outl_adegc,pressure_of_sa_fan_b_outlet_kpa,0.9513282929142393
flw_total_b_t_h,flw_total_a_t_h,0.9513252411857479
flw_total_a_t_h,flw_total_b_t_h,0.9513252411857479
flw_total_b_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9513054196837183
te_of_gas_in_ecmz_side_a_outl_adegc,flw_total_b_t_h,0.9513054196837183
temp_3_of_furnace_b_inner_adegc,flw_total_c_t_h,0.9510005602522142
flw_total_c_t_h,temp_3_of_furnace_b_inner_adegc,0.9510005602522142
temp_of_furnace_a_outl_adegc,cur_of_induced_draft_fan_mtr_a_a,0.9508198399852336
cur_of_induced_draft_fan_mtr_a_a,temp_of_furnace_a_outl_adegc,0.9508198399852336
miain_steam_temperature_adegc,pressure_of_furnace_b_medium_pa,0.9507432538074466
pressure_of_furnace_b_medium_pa,miain_steam_temperature_adegc,0.9507432538074466
pressure_of_sa_fan_b_outlet_kpa,temp_of_gas_in_ltr_side_a_inl_adegc,0.950668886037624
temp_of_gas_in_ltr_side_a_inl_adegc,pressure_of_sa_fan_b_outlet_kpa,0.950668886037624
t_bfbp_b_inlet_temperature_adegc,u_valve_c_inlet_static_prs_kpa,0.950617957474585
u_valve_c_inlet_static_prs_kpa,t_bfbp_b_inlet_temperature_adegc,0.950617957474585
pressure_of_sa_fan_b_outlet_kpa,temp_of_gas_in_ltr_side_a_outl_adegc,0.950576677418686
temp_of_gas_in_ltr_side_a_outl_adegc,pressure_of_sa_fan_b_outlet_kpa,0.950576677418686
te_of_gas_in_ecmz_side_b_outl_adegc,pressure_of_furnace_b_medium_pa,0.9504770455264281
pressure_of_furnace_b_medium_pa,te_of_gas_in_ecmz_side_b_outl_adegc,0.9504770455264281
prs_of_hpfa_fan_c_outlet_head_kpa,o2_avg_,0.9503831631016778
o2_avg_,prs_of_hpfa_fan_c_outlet_head_kpa,0.9503831631016778
temp_of_gas_in_ltr_side_b_inl_adegc,bed_temperature_average_adegc,0.950301748196223
bed_temperature_average_adegc,temp_of_gas_in_ltr_side_b_inl_adegc,0.950301748196223
temp_3_of_furnace_b_inner_adegc,porcentagem_de_ar_primario_,0.9501226588006001
porcentagem_de_ar_primario_,temp_3_of_furnace_b_inner_adegc,0.9501226588006001
status_operacao,pressure_of_sa_fan_b_outlet_kpa,0.9501052217401351
pressure_of_sa_fan_b_outlet_kpa,status_operacao,0.9501052217401351
te_of_gas_in_ecmz_side_b_outl_adegc,flw_of_cnd_water_before_dea_t_h,0.9500416194739454
flw_of_cnd_water_before_dea_t_h,te_of_gas_in_ecmz_side_b_outl_adegc,0.9500416194739454
flw_total_b_t_h,furnace_bed_temp_10_12_sel_adegc,0.9499072789079949
furnace_bed_temp_10_12_sel_adegc,flw_total_b_t_h,0.9499072789079949
temp_of_3_lph_outl_wtr_adegc,pressure_of_furnace_b_medium_pa,0.9498651373801964
pressure_of_furnace_b_medium_pa,temp_of_3_lph_outl_wtr_adegc,0.9498651373801964
